attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,capture_id,search_id,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type
MERGED_5d55179ab33b70,1985,1985-10-18,1946-1987_taiwan_side_formation,Taiwanese Porridge breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,overseas_taiwanese_porridge_breakfast_ad,1985 Business Times tempting Taiwanese Porridge breakfast sumptuous dishes tasty tim sum Singapore,medium,OCR gives direct dish label but the venue is less clear in text capture; keep as probable dish-label attestation for Singapore breakfast circulation.,NEWSG_BT_19851018_TAIWANESE_PORRIDGE,probable,Singapore,The Business Times advertisement invites readers to wake up to tempting Taiwanese Porridge with sumptuous dishes and tim sum for breakfast.,Taiwanese Porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,f7478def2a476142,SG_1985_005,1,1.0000,0.0000,1,Taiwanese Porridge breakfast,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_e89748e57b352c,1985,1985-04-15,1946-1987_taiwan_side_formation,Goodwood Park traditional Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG Singapore Monitor,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1985 Goodwood Park traditional Taiwan Porridge dated public source event anchors the food sign Taiwan porridge Singapore Taiwan porridge || 1985 Goodwood Park traditional Taiwan Porridge dish wording binds local food item to Taiwaneseness corpus Taiwan porridge Singapore Taiwan porridge || 1985 Goodwood Park traditional Taiwan Porridge store service format records circulation context Taiwan porridge Singapore Taiwan porridge || 1985 Goodwood Park traditional Taiwan Porridge urban memory and place geography support historical binding Taiwan porridge Singapore Taiwan porridge,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_036_A,probable,Singapore,1985 Singapore Monitor advertisement promotes traditional Taiwan porridge at Goodwood Park Coffee Lounge,Taiwan porridge,Singapore Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,bb0152ef6165ed26,BULK_O_036_A;BULK_O_036_B;BULK_O_036_C;BULK_O_036_D,4,1.0000,0.0000,1,Goodwood Park traditional Taiwan Porridge,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_a6d0ebdd5fda15,1985,1985-04-15,1946-1987_taiwan_side_formation,Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG / Singapore Monitor,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,overseas_taiwan_porridge_ad,Goodwood Park Hotel traditional Taiwan Porridge true Taiwan porridge Coffee Lounge traditional favourites,medium,Advertisement stresses tradition and authenticity; useful for semantic coding of Taiwaneseness as homestyle tradition.,NEWSG_MONITOR_19850415,probable,Singapore,Advertisement invites lovers of true Taiwan porridge to Goodwood Park Hotel Coffee Lounge.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,ff5b34bbffde4760,SG_1985_001,1,0.8223,0.1777,9,Taiwan Porridge,primary,1.2000,dated archive/newspaper/registry-like source,,,0.9356,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_7a17e8733bb1b1,1986,1986-06-19,1946-1987_taiwan_side_formation,Taiwanese Porridge,Singapore,,,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,overseas_taiwan_porridge_ad,Taiwanese Porridge Cockpit Hotel Singapore supper breakfast,,Comparative Singapore Taiwan-porridge ad.,NEWSG_ST_19860619,probable,Singapore,Cockpit Hotel ad lists Taiwanese porridge among supper/breakfast choices.,,Taiwanese porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,a3d8761bf21e3780,SG_1986_001,1,0.9375,0.0625,2,Taiwanese Porridge,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0162,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_48c82dcd6a3592,1986,1986-01-01,1946-1987_taiwan_side_formation,香味,Tokyo,Tokyo,Japan,food_history_feature,東京ディープチャイナ研究会,https://deep-china.tokyo/restaurant-info/6706/,taiwan_home_cooking_restaurant_origin,1986 Shimbashi Koumi Taichung-origin Taiwan home cooking chicken cutlet radish cake Tokyo restaurant,medium,Secondary food-history source with exact opening year; useful for 1980s Taiwanese home-cooking restaurant ecology in Tokyo.,JP_KOUMI_SHIMBASHI_1986,probable,Japan,Tokyo Deep China says Shimbashi Koumi opened in 1986 and was started by a woman from Taichung serving home-style Taiwan dishes.,鶏排;大根餅,台湾家庭料理,Taichung-origin operator,Taiwan,https://deep-china.tokyo/restaurant-info/6706/,be3971fc824deff0,JP_1986_003,1,1.0000,0.0000,1,香味,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_a19598d202ec41,1986,1986-01-01,1946-1987_taiwan_side_formation,台南担仔麺 水道橋本店,Tokyo,Tokyo,Japan,official_restaurant_profile,台南担仔麺 水道橋本店,https://taiwan-taami.com/tainan/,taiwan_cuisine_restaurant_origin,1986 Tokyo Suidobashi Tainan Taami authentic Taiwan cuisine lu rou fan beef noodle Taiwan night-market space,high,Official restaurant page gives exact founding year and explicit menu-level Taiwan markers including lu rou fan and beef noodle.,JP_TAINAN_TAAMI_SUIDOBASHI_1986,probable,Japan,Official page says Tainan Taami Suidobashi opened in 1986 to bring Tainan flavor to Tokyo and offers lu rou fan beef noodle and Taiwan night-market atmosphere.,魯肉飯;担仔麺;牛肉麺,台湾料理;台南夜市,,,https://taiwan-taami.com/tainan/,ac189bdb32460f97,JP_1986_002,1,1.0000,0.0000,1,台南担仔麺 水道橋本店,secondary,0.7000,default secondary classification,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_f854350e1af3e0,1986,1986-09-24,1946-1987_taiwan_side_formation,Monterey Park Taiwanese food landscape,Monterey Park,California,North America,newspaper_feature,The Washington Post,https://www.washingtonpost.com/archive/lifestyle/food/1986/09/24/asian-oasis/0f0cd975-4262-493e-938a-f3c1d9ffd74d/,taiwanese_food_landscape_feature,1986 Monterey Park food landscape mostly Taiwanese restaurants Chinese regional parade bilingual signs,high,Contemporaneous national newspaper feature; venue-level ecology rather than single restaurant but directly labels the foodscape.,US_WP_MONTEREY_19860924,probable,North America,Washington Post describes Monterey Park restaurant geography in 1986 and says most of the food was Taiwanese alongside other Chinese regional cuisines.,Taiwanese food;regional Chinese restaurants,Taiwanese foodscape,,,https://www.washingtonpost.com/archive/lifestyle/food/1986/09/24/asian-oasis/0f0cd975-4262-493e-938a-f3c1d9ffd74d/,88aa9f25189c1e61,US_1986_001,1,1.0000,0.0000,1,Monterey Park Taiwanese food landscape,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_8afbad82618fec,1986,1986-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_invention,1986 Chun Shui Tang invented pearl milk tea Taiwan tea drink innovation hand-shaken beverage,high,Official product-history page explicitly states 1986 invention and 1987 launch; keep separate from launch row for innovation timeline.,TW_CHUNSHUITANG_BMT_1986,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea was invented by Chun Shui Tang in 1986 before being listed for sale in 1987.,珍珠奶茶,世界首創;台灣手搖飲,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/,edc920707958ddbe,TW_1986_002,1,0.6552,0.3448,2,春水堂珍珠奶茶,secondary,0.7000,default secondary classification,,,0.6686,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_7c5050ae850456,1986,1986-01-01,1946-1987_taiwan_side_formation,翰林茶館珍珠奶茶,Tainan,Taiwan,Taiwan-side,official_brand_homepage,翰林茶館,https://www.hanlin-tea.com.tw/,bubble_tea_origin_claim,1986 Hanlin Tea House Tu Tsung-ho first pearl milk tea Tainan tea-drink origin claim,medium,Official homepage/search capture gives Hanlin's 1986 first-pearl-milk-tea claim; retain as probable origin-claim record rather than adjudicating invention priority.,TW_HANLIN_BMT_1986,probable,Taiwan-side,Hanlin Tea official search capture says founder Tu Tsung-ho developed the world's first pearl milk tea in 1986.,珍珠奶茶,台南茶飲;珍珠奶茶起源,Taiwan tea-house operator,Taiwan,https://www.hanlin-tea.com.tw/,f352228874aa72b3,TW_1986_003,1,1.0000,0.0000,1,翰林茶館珍珠奶茶,secondary,0.7000,official/media curated narrative source,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_78bdae66139d62,1986,1986-01-01,1946-1987_taiwan_side_formation,秀明豬心冬粉,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,高雄美食地圖,https://inmap.tw/archives/69040,old_shop_menu_ecology,1986 Kaohsiung Qishan Xiuming pig-heart vermicelli founded ROC year 75 moon-egg rouzao rice top rouzao rice,medium,Not a specialist rouzao-rice origin but directly links ROC year 75 old shop to moon-egg rouzao rice and Kaohsiung top-ten rouzao-rice recognition.,TW_KHH_XIUMING_1986,probable,Taiwan-side,Source says Xiuming pig-heart vermicelli was founded in ROC year 75 and is known for moon-egg rouzao rice selected among Kaohsiung top rouzao-rice shops.,肉燥飯,高雄旗山小吃,,,https://inmap.tw/archives/69040,c14522e734c5afe5,TW_KHH_1986_001,1,1.0000,0.0000,1,秀明豬心冬粉,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_7e8f0871f2c64e,1986,1986-01-01,1946-1987_taiwan_side_formation,大來小館,Taipei,Taiwan,Taiwan-side,travel_food_media,MOOK 景點家,https://www.mook.com.tw/article/16796,restaurant_origin_and_award,1986 Taipei Yongkang Street Dalai Xiaoguan founded ROC year 75 lu rou fan contest champion Taiwanese creative restaurant,medium,Restaurant rather than street-stall source; useful for Taipei restaurantization of lu rou fan before 1987 and as contrast to market/stall old-shop records.,TW_TPE_DALAI_1986,probable,Taiwan-side,MOOK says Dalai Xiaoguan was founded in ROC year 75 in Yongkang Street and won Taipei lu rou fan contest awards for its lu rou fan.,滷肉飯,台北永康街台式餐廳,,,https://www.mook.com.tw/article/16796,63abd4c992a87959,TW_TPE_1986_001,1,1.0000,0.0000,1,大來小館,secondary,0.7000,official/media curated narrative source,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_9fd8b4e89ffd23,1986,1986-01-01,1946-1987_taiwan_side_formation,山河魯肉飯,Taichung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand,https://www.walkerland.com.tw/article/view/412394,old_shop_origin,ROC year 75 Taichung Second Market Shanhe lu rou fan meat-sauce rice market breakfast,medium,Retrospective food-media source gives ROC year 75 founding and menu; useful late-formation central Taiwan market marker.,TW_TC_SHANHE_1986,probable,Taiwan-side,WalkerLand says Shanhe lu rou fan in Taichung Second Market was founded in ROC year 75 and serves lu rou fan plus rouzao rice.,魯肉飯;肉燥飯,台中第二市場小吃,,,https://www.walkerland.com.tw/article/view/412394,4f7f78472f2f34d0,TW_TC_1986_001,1,1.0000,0.0000,1,山河魯肉飯,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_87b3e5a8ac77d7,1987,1987-06-12,1946-1987_taiwan_side_formation,Taiwanese Porridge,Singapore,,,newspaper_archive,NewspaperSG / The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,overseas_taiwan_porridge_ad,Taiwanese Shaobing You Tiao Taiwanese porridge Singapore breakfast,,Comparative Singapore Taiwan-porridge ad.,NEWSG_BT_19870612,probable,Singapore,Advertisement includes Taiwanese shaobing youtiao breakfast and Taiwanese porridge.,,Taiwanese porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,75c2352e114ee910,SG_1987_001,1,0.9375,0.0625,2,Taiwanese Porridge,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0162,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_dd9b15bffa0d79,1987,1987-01-01,1946-1987_taiwan_side_formation,台湾料理 千,Tokyo,Tokyo,Japan,food_history_feature,東京ディープチャイナ研究会,https://deep-china.tokyo/restaurant-info/6706/,taiwan_hakka_restaurant_origin,1987 Harajuku Taiwan cuisine Sen Hsinchu Hakka aunt and niece yuba dumplings Taiwan rice-style sauce,medium,Secondary food-history source; exact year and origin story make this usable as a probable but still worth future corroboration.,JP_SEN_HARAJUKU_1987,probable,Japan,Tokyo Deep China says Harajuku Taiwan Cuisine Sen opened in 1987 and was started by a Hsinchu Hakka woman and her niece.,揚げ湯葉;水餃子,台湾新竹客家料理,Hsinchu-origin operator,Taiwan,https://deep-china.tokyo/restaurant-info/6706/,ec3e98bb4268d0f2,JP_1987_002,1,1.0000,0.0000,1,台湾料理 千,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_6c01d7b1e8fdd3,1987,1987-01-01,1946-1987_taiwan_side_formation,味仙日進竹の山店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Misen Nisshin Takenoyama 1987 salt Taiwan Taiwan ramen branch,medium,Border-year branch record; still belongs to pre/post opening threshold and should be flagged in temporal analysis.,JP_MISEN_NISSHIN_1987,probable,Japan,Brand history says the third son opened the Nisshin Takenoyama line in 1987.,台湾ラーメン,台湾料理,,,https://yabamisen.jp/history/,efa3ad54943645ee,JP_1987_001,1,1.0000,0.0000,1,味仙日進竹の山店,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_530df2eeb07631,1987,1987-10-20,1946-1987_taiwan_side_formation,China Travel Service Taiwan compatriot reception,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,mobility_infrastructure,1987 China Travel Service 320 branches 169 tourism hotels Taiwan compatriots mainland travel reception,high,Institutional-scale mainland reception infrastructure for Taiwan visitors; not dish evidence.,CN_RMRB_19871020_CTS_TAIBAO,probable,Mainland China,People's Daily reports China Travel Service had 320 branches and 169 tourist hotels while discussing Taiwan compatriot travel.,,台胞;旅游饭店,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,acfdb51b1c826d36,CN_1987_004,1,1.0000,0.0000,1,China Travel Service Taiwan compatriot reception,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_af481a79212eeb,1987,1987-10-20,1946-1987_taiwan_side_formation,China Travel Service hotel and food-service network,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,taiwan_compatriot_travel_food_lodging_capacity,1987 China Travel Service 320 branches 169 hotels 50 car companies food lodging travel shopping services for Taiwan compatriots,high,Capacity row distinct from the earlier CTS reception record; captures nationwide food/lodging service infrastructure.,CN_RMRB_19871020_CTS_SERVICE_CAPACITY,probable,Mainland China,People's Daily quotes CTS as having 320 branches 169 tourist hotels and enough capacity to provide Taiwan compatriots with eating lodging travel touring and shopping services.,,台胞;吃住行游购;旅游饭店,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,722bd00c3781142d,CN_1987_013,1,1.0000,0.0000,1,China Travel Service hotel and food-service network,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_906683bfeb9197,1987,1987-10-20,1946-1987_taiwan_side_formation,Hong Kong CTS Taiwan compatriot transit service,Hong Kong / Mainland transit,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,taiwan_compatriot_hotel_room_booking_transit,1987 Hong Kong China Travel Service Taiwan compatriots transit documents airplane train ship tickets hotel room booking mainland travel,medium,Transit-gateway record; useful because Hong Kong mediated mainland hotel-room booking for Taiwan visitors before direct links.,CN_RMRB_19871020_HK_CTS_HOTEL_BOOKING,probable,Mainland China,People's Daily says Hong Kong CTS could help Taiwan compatriots with travel documents and book plane train ship tickets and hotel rooms for mainland trips.,,台胞;饭店房间;香港中旅,,,https://cn.govopendata.com/renminribao/1987/10/20/4/,e69dae9df3ddd8b0,CN_1987_014,1,1.0000,0.0000,1,Hong Kong CTS Taiwan compatriot transit service,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
