attestation_id,corridor,period,source_type,authority_level,authority_weight,novelty_score,analysis_weight,historical_binding_raw,weighted_historical_binding
SRC_R010B05_TW_376470000A_000250_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000249_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000253_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000256_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000260_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000262_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000263_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000264_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000265_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000267_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000270_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000277_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000278_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000285_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000287_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000289_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000290_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000291_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000292_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000293_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000300_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000305_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000306_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000309_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000313_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000314_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000315_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000320_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000328_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B05_TW_376470000A_000330_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000005_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000020_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000022_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000023_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000030_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000028_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000029_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000041_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000042_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000043_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000045_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000047_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000048_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000051_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000050_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000052_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000054_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000053_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000056_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000058_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000062_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000063_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000061_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000064_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000065_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000068_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000067_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000066_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000069_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000072_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000073_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000077_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000074_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000081_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000082_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000086_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000083_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000088_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000091_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000090_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000089_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000093_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000100_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000099_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000101_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000104_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000105_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000108_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000110_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000107_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000117_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000116_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000118_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000123_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000127_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000131_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000134_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000136_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000139_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000146_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000147_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000132_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000148_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000150_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000151_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000158_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000159_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000161_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000163_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000168_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000169_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000171_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000172_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000174_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000176_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000182_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000190_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000193_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000195_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000196_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000197_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000200_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000207_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000212_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000208_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000223_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000251_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000252_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000253_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000254_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000255_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000260_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000263_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000261_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000262_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000271_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000272_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000280_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000282_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B06_TW_376440000A_000286_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000289_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000297_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000302_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000307_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000311_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000326_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000327_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000330_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000341_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000344_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000345_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000352_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000354_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000360_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000361_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000364_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000365_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000367_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000370_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000378_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000379_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000380_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000381_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000382_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000383_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000385_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000386_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000389_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000391_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000398_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000400_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000402_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000407_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000406_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000408_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000410_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000414_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000415_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000417_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000418_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
SRC_R010B07_TW_376440000A_000419_OFFICIAL,Taiwan-side,2015-2025_platformization,official_open_data,tertiary,0.2,1.0,0.76,1.0,0.76
